date,gross_return,net_return,turnover,w_spy,w_iwm,w_tlt,w_cash
2019-11-21,-0.0034751387065390478,-0.0034751387065390478,0.0,0.6,0.0,0.4,0.0
2019-11-22,0.0018481357048384095,0.0018481357048384095,0.0,0.6,0.0,0.4,0.0
2019-11-25,0.005805243007195249,0.005805243007195249,0.0,0.6,0.0,0.4,0.0
2019-11-26,0.003690467024872371,0.003690467024872371,0.0,0.6,0.0,0.4,0.0
2019-11-27,0.0015114000944800468,0.0015114000944800468,0.0,0.6,0.0,0.4,0.0
2019-11-29,-0.003082549563036908,-0.003082549563036908,0.0,0.6,0.0,0.4,0.0
2019-12-02,-0.010484985123398264,-0.010484985123398264,0.0,0.6,0.0,0.4,0.0
2019-12-03,0.004353459737898108,0.004353459737898108,0.0,0.6,0.0,0.4,0.0
2019-12-04,-0.0002920289508169377,-0.0002920289508169377,0.0,0.6,0.0,0.4,0.0
2019-12-05,-0.0008670677362024407,-0.0008670677362024407,0.0,0.6,0.0,0.4,0.0
2019-12-06,0.0032611622384331775,0.0032611622384331775,0.0,0.6,0.0,0.4,0.0
2019-12-09,-0.0010196362494920236,-0.0010196362494920236,0.0,0.6,0.0,0.4,0.0
2019-12-10,-0.000640379185732177,-0.000640379185732177,0.0,0.6,0.0,0.4,0.0
2019-12-11,0.004835992483417922,0.004835992483417922,0.0,0.6,0.0,0.4,0.0
2019-12-12,-0.0014126705576371847,-0.0014126705576371847,0.0,0.6,0.0,0.4,0.0
2019-12-13,0.0049738731074961675,0.0049738731074961675,0.0,0.6,0.0,0.4,0.0
2019-12-16,0.000525888865550712,0.000525888865550712,0.0,0.6,0.0,0.4,0.0
2019-12-17,-0.0004202860976316042,-0.0004202860976316042,0.0,0.6,0.0,0.4,0.0
2019-12-18,-0.0032525234965038756,-0.0032525234965038756,0.0,0.6,0.0,0.4,0.0
2019-12-19,0.003094482186941618,0.003094482186941618,0.0,0.6,0.0,0.4,0.0
2019-12-20,0.003153307324058974,0.003153307324058974,0.0,0.6,0.0,0.4,0.0
2019-12-23,0.00033071609085844246,0.00033071609085844246,0.0,0.6,0.0,0.4,0.0
2019-12-24,0.001161640180005552,0.001161640180005552,0.0,0.6,0.0,0.4,0.0
2019-12-26,0.00415009061926635,0.00415009061926635,0.0,0.6,0.0,0.4,0.0
2019-12-27,0.00028856936847962195,0.00028856936847962195,0.0,0.6,0.0,0.4,0.0
2019-12-30,-0.004775779854064485,-0.004775779854064485,0.0,0.6,0.0,0.4,0.0
2019-12-31,-0.0024629782898432126,-0.0024629782898432126,0.0,0.6,0.0,0.4,0.0
2020-01-02,0.010077220457818335,0.010077220457818335,0.0,0.6,0.0,0.4,0.0
2020-01-03,0.0016158514370790318,0.0016158514370790318,0.0,0.6,0.0,0.4,0.0
2020-01-06,1.729729225405914e-05,1.729729225405914e-05,0.0,0.6,0.0,0.4,0.0
2020-01-07,-0.0036599945272731064,-0.0036599945272731064,0.0,0.6,0.0,0.4,0.0
2020-01-08,0.0005531988308933313,0.0005531988308933313,0.0,0.6,0.0,0.4,0.0
2020-01-09,0.005457819769614772,0.005457819769614772,0.0,0.6,0.0,0.4,0.0
2020-01-10,0.0018279883238998507,0.0018279883238998507,0.0,0.6,0.0,0.4,0.0
2020-01-13,0.002908533556509901,0.002908533556509901,0.0,0.6,0.0,0.4,0.0
2020-01-14,0.0011423256834582971,0.0011423256834582971,0.0,0.6,0.0,0.4,0.0
2020-01-15,0.00400036727987581,0.00400036727987581,0.0,0.6,0.0,0.4,0.0
2020-01-16,0.003724128398115977,0.003724128398115977,0.0,0.6,0.0,0.4,0.0
2020-01-17,-0.0015530678389894595,-0.0015530678389894595,0.0,0.6,0.0,0.4,0.0
2020-01-21,0.003022692372708486,0.003022692372708486,0.0,0.6,0.0,0.4,0.0
2020-01-22,0.001476665832653619,0.001476665832653619,0.0,0.6,0.0,0.4,0.0
2020-01-23,0.0034829363820560667,0.0034829363820560667,0.0,0.6,0.0,0.4,0.0
2020-01-24,-0.0021023130377791385,-0.0021023130377791385,0.0,0.6,0.0,0.4,0.0
2020-01-27,-0.00340184362591127,-0.00340184362591127,0.0,0.6,0.0,0.4,0.0
2020-01-28,0.0031498773497469967,0.0031498773497469967,0.0,0.6,0.0,0.4,0.0
2020-01-29,0.0034102184589317013,0.0034102184589317013,0.0,0.6,0.0,0.4,0.0
2020-01-30,0.0020005501494630555,0.0020005501494630555,0.0,0.6,0.0,0.4,0.0
2020-01-31,-0.007269166662173998,-0.007269166662173998,0.0,0.6,0.0,0.4,0.0
2020-02-03,0.0041246047985229175,0.0041246047985229175,0.0,0.6,0.0,0.4,0.0
2020-02-04,0.003750974879712032,0.003750974879712032,0.0,0.6,0.0,0.4,0.0
2020-02-05,0.0025515758981426336,0.0025515758981426336,0.0,0.6,0.0,0.4,0.0
2020-02-06,0.0038143856326330705,0.0038143856326330705,0.0,0.6,0.0,0.4,0.0
2020-02-07,0.0017917806417938108,0.0017917806417938108,0.0,0.6,0.0,0.4,0.0
2020-02-10,0.005571655408205625,0.005571655408205625,0.0,0.6,0.0,0.4,0.0
2020-02-11,-0.0009767623104507375,-0.0009767623104507375,0.0,0.6,0.0,0.4,0.0
2020-02-12,0.0018372463790635365,0.0018372463790635365,0.0,0.6,0.0,0.4,0.0
2020-02-13,0.000894136159896081,0.000894136159896081,0.0,0.6,0.0,0.4,0.0
2020-02-14,0.0027086160235211113,0.0027086160235211113,0.0,0.6,0.0,0.4,0.0
2020-02-18,0.0011924220827547183,0.0011924220827547183,0.0,0.6,0.0,0.4,0.0
2020-02-19,0.0028374699365784927,0.0028374699365784927,0.0,0.6,0.0,0.4,0.0
2020-02-20,0.0006678138362934997,0.0006678138362934997,0.0,0.6,0.0,0.4,0.0
2020-02-21,-0.0024455643855022,-0.0024455643855022,0.0,0.6,0.0,0.4,0.0
2020-02-24,-0.014025603800084288,-0.014025603800084288,0.0,0.6,0.0,0.4,0.0
2020-02-25,-0.016181989107391773,-0.016181989107391773,0.0,0.6,0.0,0.4,0.0
2020-02-26,-0.004334457606003909,-0.004334457606003909,0.0,0.6,0.0,0.4,0.0
2020-02-27,-0.022867178587812183,-0.022867178587812183,0.0,0.6,0.0,0.4,0.0
2020-02-28,0.006491182227537739,0.006491182227537739,0.0,0.6,0.0,0.4,0.0
2020-03-02,0.022779752667036638,0.022779752667036638,0.0,0.6,0.0,0.4,0.0
2020-03-03,-0.011029621072083396,-0.011029621072083396,0.0,0.6,0.0,0.4,0.0
2020-03-04,0.02075505202329979,0.02075505202329979,0.0,0.6,0.0,0.4,0.0
2020-03-05,-0.010038567702756107,-0.010038567702756107,0.0,0.6,0.0,0.4,0.0
