date,gross_return,net_return,turnover,regime,w_spy,w_iwm,w_tlt,w_cash
2022-11-04,0.011166414868465235,0.011166414868465235,0.0,moderate_growth,0.7998381109768747,0.1016374051539122,0.09852448386921304,9.536259073747257e-18
2022-11-07,0.007103492222953627,0.007103492222953627,0.0,moderate_growth,0.7998381109768747,0.1016374051539122,0.09852448386921304,9.536259073747257e-18
2022-11-08,0.0054177225503331695,0.0054177225503331695,0.0,moderate_growth,0.7998381109768747,0.1016374051539122,0.09852448386921304,9.536259073747257e-18
2022-11-09,-0.019126801128804254,-0.019126801128804254,0.0,moderate_growth,0.7998381109768747,0.1016374051539122,0.09852448386921304,9.536259073747257e-18
2022-11-10,0.052594093005479604,0.052594093005479604,0.0,moderate_growth,0.7998381109768747,0.1016374051539122,0.09852448386921304,9.536259073747257e-18
2022-11-14,-0.008215708551227252,-0.008215708551227252,0.0,moderate_growth,0.7998381109768747,0.1016374051539122,0.09852448386921304,9.536259073747257e-18
2022-11-15,0.009873994991291768,0.009873994991291768,0.0,moderate_growth,0.7998381109768747,0.1016374051539122,0.09852448386921304,9.536259073747257e-18
2022-11-16,-0.005752085465596267,-0.005752085465596267,0.0,moderate_growth,0.7998381109768747,0.1016374051539122,0.09852448386921304,9.536259073747257e-18
2022-11-17,-0.004440265317093708,-0.004440265317093708,0.0,moderate_growth,0.7998381109768747,0.1016374051539122,0.09852448386921304,9.536259073747257e-18
2022-11-18,0.0036047083809010263,0.0036047083809010263,0.0,moderate_growth,0.7998381109768747,0.1016374051539122,0.09852448386921304,9.536259073747257e-18
2022-11-21,-0.0030286068912747707,-0.0030286068912747707,0.0,moderate_growth,0.7998381109768747,0.1016374051539122,0.09852448386921304,9.536259073747257e-18
2022-11-22,0.013159069241881233,0.013159069241881233,0.0,moderate_growth,0.7998381109768747,0.1016374051539122,0.09852448386921304,9.536259073747257e-18
2022-11-23,0.006998275567568769,0.006998275567568769,0.0,moderate_growth,0.7998381109768747,0.1016374051539122,0.09852448386921304,9.536259073747257e-18
